person_id,first_name,last_name,display_first_last,birthdate,country,height,weight,jersey,position,team_id,team_name,team_abbreviation,team_city,from_year,to_year,draft_year,draft_round,draft_number
1800,Damon,Jones,Damon Jones,1976-08-25,USA,6-3,195.0,19,Guard,1610612739,Cavaliers,CLE,Cleveland,1998.0,2008.0,Undrafted,Undrafted,Undrafted
203199,DeQuan,Jones,DeQuan Jones,1990-06-20,USA,6-8,221.0,20,Forward,1610612753,Magic,ORL,Orlando,2012.0,2012.0,Undrafted,Undrafted,Undrafted
202346,Dominique,Jones,Dominique Jones,1988-10-15,USA,6-5,215.0,,Guard,0,,,,2010.0,2012.0,2010,1,25
963,Dontae',Jones,Dontae' Jones,1975-06-02,USA,6-8,220.0,13,Forward,1610612738,Celtics,BOS,Boston,1997.0,1997.0,1996,1,21
101204,Dwayne,Jones,Dwayne Jones,1983-06-09,USA,6-11,248.0,27,Forward-Center,1610612739,Cavaliers,CLE,Cleveland,2005.0,2012.0,Undrafted,Undrafted,Undrafted
224,Eddie,Jones,Eddie Jones,1971-10-20,USA,6-6,200.0,6,Guard-Forward,1610612748,Heat,MIA,Miami,1994.0,2007.0,1994,1,10
77184,Edgar,Jones,Edgar Jones,1956-06-17,USA,6-10,225.0,44,Forward,1610612759,Spurs,SAS,San Antonio,1980.0,1985.0,1979,2,31
2410,Fred,Jones,Fred Jones,1979-03-11,USA,6-2,225.0,2,Guard,1610612754,Pacers,IND,Indiana,2002.0,2008.0,2002,1,14
1630529,Herbert,Jones,Herbert Jones,1998-10-06,USA,6-7,206.0,5,Forward,1610612740,Pelicans,NOP,New Orleans,2021.0,2022.0,2021,2,35
1627883,Jalen,Jones,Jalen Jones,1993-05-27,USA,6-7,220.0,,Forward,0,,,,2017.0,2018.0,2016,,
2592,James,Jones,James Jones,1980-10-04,USA,6-8,218.0,1,Guard-Forward,1610612748,Heat,MIA,Miami,2003.0,2016.0,2003,2,49
1629203,Jemerrio,Jones,Jemerrio Jones,1995-04-09,USA,6-5,175.0,,Forward,0,,,,2018.0,2021.0,2018,,
1630539,Kai,Jones,Kai Jones,2001-01-19,Bahamas,6-11,221.0,23,Center-Forward,1610612766,Hornets,CHA,Charlotte,2021.0,2022.0,2021,1,19
90000,Mark,Jones,Mark Jones,1961-04-10,USA,,,,,0,,,,1983.0,1983.0,1983,4,82
461,Popeye,Jones,Popeye Jones,1970-06-17,USA,6-8,265.0,54,Forward,1610612742,Mavericks,DAL,Dallas,1993.0,2003.0,1992,2,41
1626145,Tyus,Jones,Tyus Jones,1996-05-10,USA,6-2,196.0,21,Guard,1610612763,Grizzlies,MEM,Memphis,2015.0,2022.0,2015,1,24
77203,Willie,Jones,Willie Jones,1959-09-01,USA,6-8,190.0,22,Forward,1610612746,Clippers,SDC,San Diego,1982.0,1983.0,1982,3,54
1627884,Derrick,Jones Jr.,Derrick Jones Jr.,1997-02-15,USA,6-6,210.0,5,Forward,1610612741,Bulls,CHI,Chicago,2016.0,2022.0,Undrafted,Undrafted,Undrafted
1817,Adonis,Jordan,Adonis Jordan,1970-08-21,USA,5-11,170.0,,Guard,0,,,,1993.0,1998.0,1993,2,42
202366,Jerome,Jordan,Jerome Jordan,1986-09-29,Jamaica,7-0,253.0,9,Center,1610612751,Nets,BKN,Brooklyn,2011.0,2014.0,2010,2,44
893,Michael,Jordan,Michael Jordan,1963-02-17,USA,6-6,216.0,23,Guard,1610612741,Bulls,CHI,Chicago,1984.0,2002.0,1984,1,3
674,Reggie,Jordan,Reggie Jordan,1968-01-26,USA,6-4,195.0,,Guard,0,,,,1993.0,1999.0,Undrafted,Undrafted,Undrafted
202709,Cory,Joseph,Cory Joseph,1991-08-20,Canada,6-3,200.0,18,Guard,1610612765,Pistons,DET,Detroit,2011.0,2022.0,2011,1,29
77214,Yvon,Joseph,Yvon Joseph,1957-10-31,USA,6-11,245.0,40,Forward,1610612751,Nets,NJN,New Jersey,1985.0,1985.0,1985,2,36
77215,Jeff,Judkins,Jeff Judkins,1956-03-23,USA,6-6,185.0,22,Guard,1610612738,Celtics,BOS,Boston,1978.0,1982.0,1978,2,30
1630548,Johnny,Juzang,Johnny Juzang,2001-03-17,USA,6-6,209.0,33,Guard,1610612762,Jazz,UTA,Utah,2022.0,2022.0,Undrafted,Undrafted,Undrafted
1630686,Georgios,Kalaitzakis,Georgios Kalaitzakis,1999-01-02,Greece,6-7,192.0,,Forward,0,,,,2021.0,2021.0,2021,2,60
2549,Chris,Kaman,Chris Kaman,1982-04-28,USA,7-0,265.0,35,Center,1610612746,Clippers,LAC,Los Angeles,2003.0,2015.0,2003,1,6
1626163,Frank,Kaminsky,Frank Kaminsky,1993-04-04,USA,7-0,240.0,0,Forward-Center,1610612745,Rockets,HOU,Houston,2015.0,2022.0,2015,1,9
201207,Coby,Karl,Coby Karl,1983-06-08,USA,6-5,215.0,22,Guard,1610612747,Lakers,LAL,Los Angeles,2007.0,2009.0,Undrafted,Undrafted,Undrafted
201619,Sasha,Kaun,Sasha Kaun,1985-05-08,Russia,6-11,260.0,14,Center,1610612739,Cavaliers,CLE,Cleveland,2008.0,2015.0,2008,2,56
77229,Clarence,Kea,Clarence Kea,1959-02-02,USA,6-6,218.0,53,Forward,1610612742,Mavericks,DAL,Dallas,1980.0,1981.0,1980,8,169
228,Adam,Keefe,Adam Keefe,1970-02-22,USA,6-9,230.0,32,Forward,1610612762,Jazz,UTA,Utah,1992.0,2000.0,1992,1,10
1631211,Trevor,Keels,Trevor Keels,2003-08-26,USA,6-4,221.0,,Guard,0,,,,2022.0,2022.0,2022,2,42
203527,Ryan,Kelly,Ryan Kelly,1991-04-09,USA,6-11,230.0,30,Forward,1610612747,Lakers,LAL,Los Angeles,2013.0,2016.0,2013,2,48
77239,Greg,Kelser,Greg Kelser,1957-09-17,USA,6-7,190.0,11,Forward,1610612760,SuperSonics,SEA,Seattle,1979.0,1984.0,1979,1,4
1628379,Luke,Kennard,Luke Kennard,1996-06-24,USA,6-5,206.0,5,Guard,1610612763,Grizzlies,MEM,Memphis,2017.0,2022.0,2017,1,12
77246,Larry,Kenon,Larry Kenon,1952-12-13,USA,6-9,205.0,9,Forward,1610612759,Spurs,SAS,San Antonio,1976.0,1982.0,1973,3,50
1801,Jonathan,Kerner,Jonathan Kerner,1974-06-06,USA,6-11,245.0,44,Center,1610612753,Magic,ORL,Orlando,1998.0,2002.0,Undrafted,Undrafted,Undrafted
70,Steve,Kerr,Steve Kerr,1965-09-27,USA,6-1,180.0,25,Guard,1610612741,Bulls,CHI,Chicago,1988.0,2002.0,1988,2,50
1631117,Walker,Kessler,Walker Kessler,2001-07-26,USA,7-0,245.0,24,Center,1610612762,Jazz,UTA,Utah,2022.0,2022.0,2022,1,22
1930,Lari,Ketner,Lari Ketner,1977-02-01,USA,,,,Forward,0,,,,1999.0,2000.0,1999,2,49
705,Randolph,Keys,Randolph Keys,1966-04-19,USA,6-7,210.0,31,Forward,1610612739,Cavaliers,CLE,Cleveland,1988.0,1995.0,1988,1,22
467,Jason,Kidd,Jason Kidd,1973-03-23,USA,6-4,210.0,5,Guard,1610612751,Nets,NJN,New Jersey,1994.0,2012.0,1994,1,2
203930,Sean,Kilpatrick,Sean Kilpatrick,1990-01-06,USA,6-4,212.0,0,Guard,1610612751,Nets,BKN,Brooklyn,2014.0,2017.0,Undrafted,Undrafted,Undrafted
77260,Bo,Kimble,Bo Kimble,1966-04-09,USA,6-4,190.0,16,Guard,1610612746,Clippers,LAC,Los Angeles,1990.0,1992.0,1990,1,8
77263,Albert,King,Albert King,1959-12-17,USA,6-6,190.0,15,Forward,1610612751,Nets,NJN,New Jersey,1981.0,1991.0,1981,1,10
77264,Bernard,King,Bernard King,1956-12-04,USA,6-7,205.0,30,Forward,1610612764,Bullets,WAS,Washington,1977.0,1992.0,1977,1,7
12,Chris,King,Chris King,1969-07-24,USA,6-8,215.0,,Forward,0,,,,1993.0,1998.0,1992,2,45
1628994,George,King,George King,1994-01-15,USA,6-6,220.0,,Forward-Guard,0,,,,2018.0,2021.0,2018,2,59
1629663,Louis,King,Louis King,1999-04-06,USA,6-7,205.0,23,Forward,1610612755,76ers,PHI,Philadelphia,2019.0,2022.0,Undrafted,Undrafted,Undrafted
77273,Reggie,King,Reggie King,1957-02-14,USA,6-6,225.0,51,Forward,1610612758,Kings,KCK,Kansas City,1979.0,1984.0,1979,1,18
351,Stacey,King,Stacey King,1967-01-29,USA,6-11,250.0,33,Forward-Center,1610612741,Bulls,CHI,Chicago,1989.0,1996.0,1989,1,6
200814,Tarence,Kinsey,Tarence Kinsey,1984-03-21,USA,6-6,189.0,8,Guard,1610612763,Grizzlies,MEM,Memphis,2006.0,2008.0,Undrafted,Undrafted,Undrafted
1905,Andrei,Kirilenko,Andrei Kirilenko,1981-02-18,Russia,6-9,235.0,,Forward,0,,,,2001.0,2014.0,1999,1,24
203945,Alex,Kirk,Alex Kirk,1991-11-14,USA,7-0,245.0,,Center,0,,,,2014.0,2014.0,Undrafted,Undrafted,Undrafted
1630557,Corey,Kispert,Corey Kispert,1999-03-03,USA,6-6,224.0,24,Forward,1610612764,Wizards,WAS,Washington,2021.0,2022.0,2021,1,15
77280,Curtis,Kitchen,Curtis Kitchen,1964-01-30,USA,6-9,235.0,42,Forward,1610612760,SuperSonics,SEA,Seattle,1986.0,1986.0,1986,6,122
1123,Greg,Kite,Greg Kite,1961-08-05,USA,6-11,250.0,54,Center,1610612753,Magic,ORL,Orlando,1983.0,1994.0,1983,1,21
954,Kerry,Kittles,Kerry Kittles,1974-06-12,USA,6-5,185.0,,Guard,0,,,,1996.0,2004.0,1996,1,8
1628467,Maxi,Kleber,Maxi Kleber,1992-01-29,Germany,6-10,240.0,42,Forward,1610612742,Mavericks,DAL,Dallas,2017.0,2022.0,Undrafted,Undrafted,Undrafted
202688,Brandon,Knight,Brandon Knight,1991-12-02,USA,6-2,182.0,,Guard,0,,,,2011.0,2021.0,2011,1,8
1510,Brevin,Knight,Brevin Knight,1975-11-08,USA,5-10,166.0,2,Guard,1610612739,Cavaliers,CLE,Cleveland,1997.0,2008.0,1997,1,16
1630233,Nathan,Knight,Nathan Knight,1997-09-20,USA,6-8,253.0,13,Forward-Center,1610612750,Timberwolves,MIN,Minnesota,2020.0,2022.0,Undrafted,Undrafted,Undrafted
1861,Negele,Knight,Negele Knight,1967-03-03,USA,6-1,175.0,,Guard,0,,,,1990.0,1998.0,1990,2,31
969,Travis,Knight,Travis Knight,1974-09-13,USA,7-0,235.0,44,Center,1610612747,Lakers,LAL,Los Angeles,1996.0,2002.0,1996,1,29
1628995,Kevin,Knox II,Kevin Knox II,1999-08-11,USA,6-7,215.0,11,Forward,1610612757,Trail Blazers,POR,Portland,2018.0,2022.0,2018,1,9
77294,Bart,Kofoed,Bart Kofoed,1964-03-24,USA,6-4,210.0,12,Forward,1610612762,Jazz,UTA,Utah,1987.0,1992.0,1987,5,107
1629723,John,Konchar,John Konchar,1996-03-22,USA,6-5,210.0,46,Guard,1610612763,Grizzlies,MEM,Memphis,2019.0,2022.0,Undrafted,Undrafted,Undrafted
77301,Frank,Kornet,Frank Kornet,1967-01-27,USA,6-9,225.0,8,Forward,1610612749,Bucks,MIL,Milwaukee,1989.0,1990.0,1989,2,30
1628436,Luke,Kornet,Luke Kornet,1995-07-15,USA,7-2,250.0,40,Center-Forward,1610612738,Celtics,BOS,Boston,2017.0,2022.0,Undrafted,Undrafted,Undrafted
101117,Yaroslav,Korolev,Yaroslav Korolev,1987-05-07,Russia,6-9,203.0,8,Forward,1610612746,Clippers,LAC,Los Angeles,2005.0,2006.0,2005,1,12
201585,Kosta,Koufos,Kosta Koufos,1989-02-24,USA,7-0,245.0,41,Center,1610612758,Kings,SAC,Sacramento,2008.0,2018.0,2008,1,23
1630249,Vit,Krejci,Vit Krejci,2000-06-19,Czech Republic,6-8,195.0,27,Guard,1610612737,Hawks,ATL,Atlanta,2021.0,2022.0,2020,2,37
2420,Nenad,Krstic,Nenad Krstic,1983-07-25,Serbia,7-0,240.0,4,Center,1610612751,Nets,NJN,New Jersey,2004.0,2010.0,2002,1,24
1474,Larry,Krystkowiak,Larry Krystkowiak,1964-09-23,USA,6-9,220.0,,Forward,0,,,,1986.0,1996.0,1986,2,28
389,Toni,Kukoc,Toni Kukoc,1968-09-18,Croatia,6-11,235.0,7,Forward,1610612741,Bulls,CHI,Chicago,1993.0,2005.0,1990,2,29
1630228,Jonathan,Kuminga,Jonathan Kuminga,2002-10-06,DRC,6-7,225.0,00,Forward,1610612744,Warriors,GSW,Golden State,2021.0,2022.0,2021,1,7
77323,Kevin,Kunnert,Kevin Kunnert,1951-11-11,USA,7-0,230.0,44,Center,1610612745,Rockets,HOU,Houston,1973.0,1981.0,1973,1,12
77324,Mitch,Kupchak,Mitch Kupchak,1954-05-24,USA,6-9,230.0,25,Forward,1610612764,Bullets,WAS,Washington,1976.0,1985.0,1976,1,13
1629066,Rodions,Kurucs,Rodions Kurucs,1998-02-05,Latvia,6-9,228.0,,Forward,0,,,,2018.0,2020.0,2018,2,40
2825,Ibrahim,Kutluay,Ibrahim Kutluay,1974-01-07,Turkey,6-6,200.0,,Guard,0,,,,2004.0,2004.0,Undrafted,Undrafted,Undrafted
1711,Raef,LaFrentz,Raef LaFrentz,1976-05-29,USA,6-11,240.0,9,Center-Forward,1610612743,Nuggets,DEN,Denver,1998.0,2008.0,1998,1,3
77328,Tom,LaGarde,Tom LaGarde,1955-02-10,USA,6-10,220.0,34,Center,1610612742,Mavericks,DAL,Dallas,1977.0,1984.0,1977,1,9
1631222,Jake,LaRavia,Jake LaRavia,2001-11-03,USA,6-7,235.0,3,Forward,1610612763,Grizzlies,MEM,Memphis,2022.0,2022.0,2022,1,19
1601,Rusty,LaRue,Rusty LaRue,1973-12-10,USA,6-3,185.0,,Guard,0,,,,1997.0,2003.0,Undrafted,Undrafted,Undrafted
203897,Zach,LaVine,Zach LaVine,1995-03-10,USA,6-5,200.0,8,Guard-Forward,1610612741,Bulls,CHI,Chicago,2014.0,2022.0,2014,1,13
1627746,Skal,Labissiere,Skal Labissiere,1996-03-18,Haiti,6-10,235.0,7,Forward-Center,1610612758,Kings,SAC,Sacramento,2016.0,2019.0,2016,1,28
77326,Sam,Lacey,Sam Lacey,1948-03-28,USA,6-10,235.0,44,Center,1610612758,Kings,KCK,Kansas City,1970.0,1982.0,1970,1,5
363,Christian,Laettner,Christian Laettner,1969-08-17,USA,6-11,245.0,44,Forward-Center,1610612750,Timberwolves,MIN,Minnesota,1992.0,2004.0,1992,1,3
201802,Oliver,Lafayette,Oliver Lafayette,1984-05-06,USA,6-2,190.0,0,Guard,1610612738,Celtics,BOS,Boston,2009.0,2009.0,Undrafted,Undrafted,Undrafted
100263,Bill,Laimbeer,Bill Laimbeer,1900-01-01,USA,6-11,245.0,40,Center,1610612765,Pistons,DET,Detroit,1980.0,1993.0,1979,3,65
1630237,Anthony,Lamb,Anthony Lamb,1998-01-20,USA,6-6,227.0,40,Forward,1610612744,Warriors,GSW,Golden State,2020.0,2022.0,Undrafted,Undrafted,Undrafted
203117,Doron,Lamb,Doron Lamb,1991-11-06,USA,6-4,200.0,1,Guard,1610612753,Magic,ORL,Orlando,2012.0,2013.0,2012,2,42
203087,Jeremy,Lamb,Jeremy Lamb,1992-05-30,USA,6-5,180.0,26,Guard-Forward,1610612758,Kings,SAC,Sacramento,2012.0,2021.0,2012,1,12
77332,Jeff,Lamp,Jeff Lamp,1959-03-09,USA,6-6,195.0,3,Guard,1610612757,Trail Blazers,POR,Portland,1981.0,1988.0,1981,1,15
77333,Jim,Lampley,Jim Lampley,1960-07-02,USA,6-10,230.0,11,Forward,1610612755,76ers,PHI,Philadelphia,1986.0,1986.0,1983,5,102
201171,Carl,Landry,Carl Landry,1983-09-19,USA,6-9,248.0,7,Forward,1610612758,Kings,SAC,Sacramento,2007.0,2015.0,2007,2,31
77334,Mark,Landsberger,Mark Landsberger,1955-05-21,USA,6-8,215.0,54,Forward,1610612747,Lakers,LAL,Los Angeles,1977.0,1983.0,1977,2,35
457,Andrew,Lang,Andrew Lang,1966-06-28,USA,6-11,275.0,28,Center,1610612756,Suns,PHX,Phoenix,1988.0,1999.0,1988,2,28
1892,Trajan,Langdon,Trajan Langdon,1976-05-13,USA,,,,,0,,,,1999.0,2008.0,1999,1,11
101247,Keith,Langford,Keith Langford,1983-09-15,USA,6-4,215.0,,Guard,0,,,,2007.0,2007.0,Undrafted,Undrafted,Undrafted
1627879,Nicolas,Laprovittola,Nicolas Laprovittola,1990-01-31,Argentina,6-4,180.0,,Guard,0,,,,2016.0,2016.0,Undrafted,Undrafted,Undrafted
203499,Shane,Larkin,Shane Larkin,1992-10-02,USA,5-11,175.0,8,Guard,1610612751,Nets,BKN,Brooklyn,2013.0,2017.0,2013,1,18
201186,Stephane,Lasme,Stephane Lasme,1982-12-17,Gabon,6-8,215.0,45,Forward,1610612748,Heat,MIA,Miami,2007.0,2007.0,2007,2,46
203530,Joffrey,Lauvergne,Joffrey Lauvergne,1991-09-30,France,6-11,260.0,77,Center,1610612743,Nuggets,DEN,Denver,2014.0,2017.0,2013,2,55
201151,Acie,Law,Acie Law,1985-01-25,USA,6-3,202.0,2,Guard,1610612737,Hawks,ATL,Atlanta,2007.0,2010.0,2007,1,11
1629724,Vic,Law,Vic Law,1995-12-19,USA,6-7,201.0,23,Forward,1610612753,Magic,ORL,Orlando,2019.0,2019.0,Undrafted,Undrafted,Undrafted
202371,Gani,Lawal,Gani Lawal,1988-11-07,USA,6-9,234.0,31,Forward,1610612756,Suns,PHX,Phoenix,2010.0,2010.0,2010,2,46
1630639,A.J.,Lawson,A.J. Lawson,2000-07-15,Canada,6-6,179.0,00,Guard,1610612742,Mavericks,DAL,Dallas,2022.0,2022.0,Undrafted,Undrafted,Undrafted
1535,Jason,Lawson,Jason Lawson,1974-09-02,USA,6-11,240.0,55,Center,1610612753,Magic,ORL,Orlando,1997.0,2002.0,1997,2,41
201951,Ty,Lawson,Ty Lawson,1987-11-03,USA,5-11,195.0,4,Guard,1610612743,Nuggets,DEN,Denver,2009.0,2017.0,2009,1,18
77354,Jeff,Lebo,Jeff Lebo,1966-10-05,USA,6-2,180.0,12,Forward,1610612759,Spurs,SAS,San Antonio,1989.0,1989.0,Undrafted,Undrafted,Undrafted
203495,Ricky,Ledo,Ricky Ledo,1992-09-10,USA,6-7,195.0,11,Guard,1610612742,Mavericks,DAL,Dallas,2013.0,2014.0,2013,2,43
101135,David,Lee,David Lee,1983-04-29,USA,6-9,245.0,10,Forward-Center,1610612752,Knicks,NYK,New York,2005.0,2016.0,2005,1,30
77358,Doug,Lee,Doug Lee,1964-10-24,USA,6-5,200.0,20,Guard,1610612751,Nets,NJN,New Jersey,1991.0,1994.0,1987,2,35
77361,Keith,Lee,Keith Lee,1962-12-28,USA,6-10,215.0,24,Forward,1610612739,Cavaliers,CLE,Cleveland,1985.0,1988.0,1985,1,11
77362,Kurk,Lee,Kurk Lee,1967-06-03,USA,6-3,190.0,20,Guard,1610612751,Nets,NJN,New Jersey,1990.0,1990.0,Undrafted,Undrafted,Undrafted
202723,Malcolm,Lee,Malcolm Lee,1990-05-22,USA,6-5,200.0,,Guard,0,,,,2011.0,2014.0,2011,2,43
77363,Rock,Lee,Rock Lee,1955-05-01,USA,6-10,220.0,34,Center,1610612746,Clippers,SDC,San Diego,1981.0,1981.0,Undrafted,Undrafted,Undrafted
1630240,Saben,Lee,Saben Lee,1999-06-23,USA,6-2,183.0,38,Guard,1610612756,Suns,PHX,Phoenix,2020.0,2022.0,2020,2,38
1627215,Walt,Lemon Jr.,Walt Lemon Jr.,1992-07-26,USA,6-3,180.0,25,Guard,1610612741,Bulls,CHI,Chicago,2017.0,2018.0,2014,,
203458,Alex,Len,Alex Len,1993-06-16,Ukraine,7-2,250.0,25,Center,1610612758,Kings,SAC,Sacramento,2013.0,2022.0,2013,1,5
702,Voshon,Lenard,Voshon Lenard,1973-05-14,USA,6-4,215.0,0,Guard,1610612748,Heat,MIA,Miami,1995.0,2005.0,1994,2,46
77370,Gary,Leonard,Gary Leonard,1967-02-16,USA,7-1,250.0,34,Center,1610612750,Timberwolves,MIN,Minnesota,1989.0,1991.0,1989,2,34
202695,Kawhi,Leonard,Kawhi Leonard,1991-06-29,USA,6-7,225.0,2,Forward,1610612746,Clippers,LAC,LA,2011.0,2022.0,2011,1,15
77372,Jim,Les,Jim Les,1963-08-18,USA,5-11,165.0,14,Guard,1610612758,Kings,SAC,Sacramento,1988.0,1994.0,1986,3,70
77373,Ronnie,Lester,Ronnie Lester,1959-01-01,USA,6-2,175.0,12,Guard,1610612741,Bulls,CHI,Chicago,1980.0,1985.0,1980,1,10
77374,Clifford,Lett,Clifford Lett,1965-12-23,USA,6-3,170.0,11,Guard,1610612759,Spurs,SAS,San Antonio,1989.0,1990.0,Undrafted,Undrafted,Undrafted
736,Cedric,Lewis,Cedric Lewis,1969-09-24,USA,6-10,235.0,42,Forward,1610612764,Bullets,WAS,Washington,1995.0,1995.0,Undrafted,Undrafted,Undrafted
729,Martin,Lewis,Martin Lewis,1975-04-28,USA,6-6,225.0,32,Forward,1610612761,Raptors,TOR,Toronto,1995.0,1996.0,1995,2,50
77383,Ralph,Lewis,Ralph Lewis,1963-03-28,USA,6-6,200.0,11,Guard,1610612765,Pistons,DET,Detroit,1987.0,1989.0,1985,6,139
77384,Reggie,Lewis,Reggie Lewis,1965-11-21,USA,6-7,195.0,35,Guard,1610612738,Celtics,BOS,Boston,1987.0,1992.0,1987,1,22
1630575,Scottie,Lewis,Scottie Lewis,2000-03-12,USA,6-5,185.0,16,Guard,1610612766,Hornets,CHA,Charlotte,2021.0,2021.0,2021,2,56
202732,DeAndre,Liggins,DeAndre Liggins,1988-03-31,USA,6-6,209.0,34,Guard,1610612739,Cavaliers,CLE,Cleveland,2011.0,2017.0,2011,2,53
203081,Damian,Lillard,Damian Lillard,1990-07-15,USA,6-2,195.0,0,Guard,1610612757,Trail Blazers,POR,Portland,2012.0,2022.0,2012,1,6
175,Alton,Lister,Alton Lister,1958-10-01,USA,7-0,245.0,53,Center-Forward,1610612749,Bucks,MIL,Milwaukee,1981.0,1997.0,1981,1,21
1630587,Isaiah,Livers,Isaiah Livers,1998-07-28,USA,6-6,232.0,12,Forward,1610612765,Pistons,DET,Detroit,2021.0,2022.0,2021,2,42
77395,Lewis,Lloyd,Lewis Lloyd,1959-02-22,USA,6-6,205.0,32,Guard,1610612745,Rockets,HOU,Houston,1981.0,1989.0,1981,4,76
77399,Darrell,Lockhart,Darrell Lockhart,1960-09-14,USA,6-9,245.0,32,Forward,1610612759,Spurs,SAS,San Antonio,1983.0,1983.0,1983,2,35
1100,Ian,Lockhart,Ian Lockhart,1967-06-25,USA,6-8,240.0,51,Forward,1610612756,Suns,PHX,Phoenix,1990.0,1990.0,Undrafted,Undrafted,Undrafted
77401,Kevin,Loder,Kevin Loder,1959-03-15,USA,6-6,205.0,9,Forward,1610612758,Kings,KCK,Kansas City,1981.0,1983.0,1981,1,17
1629155,Zach,Lofton,Zach Lofton,1992-11-18,USA,6-4,180.0,,Guard,0,,,,2018.0,2018.0,Undrafted,Undrafted,Undrafted
1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,2002-08-14,USA,6-6,275.0,6,Forward,1610612763,Grizzlies,MEM,Memphis,2022.0,2022.0,Undrafted,Undrafted,Undrafted
38,Brad,Lohaus,Brad Lohaus,1964-09-29,USA,6-11,230.0,54,Forward-Center,1610612749,Bucks,MIL,Milwaukee,1987.0,1997.0,1987,2,45
1609,Art,Long,Art Long,1972-10-01,USA,6-9,250.0,35,Forward,1610612760,SuperSonics,SEA,Seattle,2000.0,2002.0,Undrafted,Undrafted,Undrafted
3,Grant,Long,Grant Long,1966-03-12,USA,6-9,240.0,,Forward,0,,,,1988.0,2002.0,1988,2,33
1381,John,Long,John Long,1956-08-28,USA,6-5,200.0,25,Guard,1610612765,Pistons,DET,Detroit,1978.0,1996.0,1978,2,29
1627848,Shawn,Long,Shawn Long,1993-01-29,USA,6-9,255.0,36,Forward,1610612755,76ers,PHI,Philadelphia,2016.0,2016.0,Undrafted,Undrafted,Undrafted
26,Luc,Longley,Luc Longley,1969-01-19,USA,,,,Center,0,,,,1991.0,2000.0,1991,1,7
1626172,Kevon,Looney,Kevon Looney,1996-02-06,USA,6-9,222.0,5,Forward,1610612744,Warriors,GSW,Golden State,2015.0,2022.0,2015,1,30
201572,Brook,Lopez,Brook Lopez,1988-04-01,USA,7-1,282.0,11,Center,1610612749,Bucks,MIL,Milwaukee,2008.0,2022.0,2008,1,10
1732,Felipe,Lopez,Felipe Lopez,1974-12-19,Dominican Republic,6-5,195.0,13,Guard-Forward,1610612763,Grizzlies,VAN,Vancouver,1998.0,2002.0,1998,1,24
201577,Robin,Lopez,Robin Lopez,1988-04-01,USA,7-0,281.0,33,Center,1610612739,Cavaliers,CLE,Cleveland,2008.0,2022.0,2008,1,15
77415,Sidney,Lowe,Sidney Lowe,1960-01-21,USA,6-0,195.0,35,Guard,1610612750,Timberwolves,MIN,Minnesota,1983.0,1989.0,1983,2,25
200768,Kyle,Lowry,Kyle Lowry,1986-03-25,USA,6-0,196.0,7,Guard,1610612748,Heat,MIA,Miami,2006.0,2022.0,2006,1,24
77419,John,Lucas,John Lucas,1953-10-31,USA,6-3,175.0,10,Guard,1610612745,Rockets,HOU,Houston,1976.0,1989.0,1976,1,1
77420,Maurice,Lucas,Maurice Lucas,1952-02-18,USA,6-9,215.0,20,Forward,1610612757,Trail Blazers,POR,Portland,1976.0,1987.0,1974,1,14
101249,John,Lucas III,John Lucas III,1982-11-21,USA,5-11,166.0,,Guard,0,,,,2005.0,2016.0,Undrafted,Undrafted,Undrafted
1731,Tyronn,Lue,Tyronn Lue,1977-05-03,USA,6-0,175.0,10,Guard,1610612737,Hawks,ATL,Atlanta,1998.0,2008.0,1998,1,23
1630994,Gabriel,Lundberg,Gabriel Lundberg,1994-12-04,Denmark,6-4,203.0,19,Guard,1610612756,Suns,PHX,Phoenix,2021.0,2021.0,Undrafted,Undrafted,Undrafted
1627789,Timothe,Luwawu-Cabarrot,Timothe Luwawu-Cabarrot,1995-05-09,France,6-7,215.0,7,Guard-Forward,1610612737,Hawks,ATL,Atlanta,2016.0,2021.0,2016,1,24
1626168,Trey,Lyles,Trey Lyles,1995-11-05,Canada,6-9,234.0,41,Forward,1610612758,Kings,SAC,Sacramento,2015.0,2022.0,2015,1,12
248,George,Lynch,George Lynch,1970-09-03,USA,6-8,235.0,9,Forward,1610612740,Hornets,NOH,New Orleans,1993.0,2004.0,1993,1,12
77426,Kevin,Lynch,Kevin Lynch,1968-12-24,USA,6-5,195.0,9,Forward,1610612766,Hornets,CHH,Charlotte,1991.0,1992.0,1991,2,28
1627815,Sheldon,Mac,Sheldon Mac,1992-12-21,USA,6-6,200.0,9,Guard-Forward,1610612764,Wizards,WAS,Washington,2016.0,2016.0,2016,,
203159,Scott,Machado,Scott Machado,1990-06-08,USA,6-1,205.0,,Guard,0,,,,2012.0,2018.0,Undrafted,Undrafted,Undrafted
101178,Arvydas,Macijauskas,Arvydas Macijauskas,1980-01-19,Lithuania,6-4,214.0,6,Guard,1610612740,Hornets,NOK,New Orleans/Oklahoma City,2005.0,2005.0,Undrafted,Undrafted,Undrafted
77432,Ollie,Mack,Ollie Mack,1957-06-06,USA,6-3,185.0,17,Guard,1610612742,Mavericks,DAL,Dallas,1979.0,1981.0,1979,2,25
694,Sam,Mack,Sam Mack,1970-05-26,USA,,,,Guard,0,,,,1992.0,2001.0,Undrafted,Undrafted,Undrafted
